Company,TypeName,Ram,Weight,Touchscreen,Price,Ips,ppi,Cpu_brand,HDD,SSD,Gpu_brand,os
HP,Notebook,4,2.31,0,4914,0,100.454669861136,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,8,1.26,0,4914,0,176.232573606583,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.49,0,4467,0,165.6321180513,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.3,1,7023,1,176.232573606583,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,3.0,0,2701,0,106.113062142692,Intel Core i5,1000,0,AMD,Windows
Lenovo,Notebook,4,2.3,0,4004,1,141.211998082198,Intel Core i5,1000,0,Nvidia,Windows
MSI,Gaming,16,3.78,0,10242,0,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,4,2.1,0,2213,0,100.454669861136,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,2.31,0,3853,0,141.211998082198,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,0.99,1,5734,1,234.976764808778,Other Intel Processor,0,512,Intel,Windows
Lenovo,Gaming,32,4.6,0,13279,1,127.335674571231,Intel Core i7,0,512,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,0.69,1,2649,1,224.173809078572,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,16,1.3,0,8398,1,331.264236102601,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,2.18,0,3074,0,141.211998082198,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.54,0,4225,0,157.350512148735,Intel Core i5,500,0,Intel,Windows
HP,Workstation,8,1.9,0,6127,0,141.211998082198,Intel Core i7,0,256,AMD,Windows
Lenovo,Notebook,8,1.7,0,4914,0,157.350512148735,Intel Core i5,0,180,Intel,Windows
HP,Notebook,4,1.29,0,2521,0,276.053530085501,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Acer,Notebook,4,2.4,0,1586,0,100.454669861136,AMD Processor,500,0,AMD,Windows
Dell,Notebook,4,2.2,0,1613,0,100.454669861136,Other Intel Processor,500,0,Intel,Others/No OS/Linux
HP,Notebook,4,1.86,0,1418,0,100.454669861136,Intel Core i3,1000,0,Intel,Others/No OS/Linux
Asus,Gaming,8,2.7,0,6553,1,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
Dell,Ultrabook,4,1.4,0,3354,1,165.6321180513,Intel Core i5,0,256,AMD,Windows
HP,Netbook,4,2.4,0,6553,0,125.367427986698,Intel Core i5,0,128,Intel,Windows
Acer,Notebook,8,2.4,0,3275,0,141.211998082198,Intel Core i5,0,256,Nvidia,Windows
Dell,Notebook,8,2.36,0,2618,0,141.211998082198,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,8,2.6,0,6553,0,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,4,1.96,0,2049,0,100.454669861136,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,4.3,0,9422,1,127.335674571231,Intel Core i7,0,128,Nvidia,Windows
Dell,Ultrabook,4,1.5,0,4652,0,125.367427986698,Intel Core i3,500,0,Intel,Windows
Dell,Ultrabook,4,1.5,0,4783,0,125.367427986698,Intel Core i3,0,128,Intel,Windows
Acer,Notebook,4,2.2,0,857,0,100.454669861136,Other Intel Processor,0,16,Intel,Others/No OS/Linux
HP,Workstation,8,3.0,0,11881,1,127.335674571231,Intel Core i7,1000,0,AMD,Windows
Lenovo,Gaming,16,2.4,0,4914,0,141.211998082198,Intel Core i7,0,512,Nvidia,Windows
Dell,Ultrabook,8,1.5,0,5792,0,125.367427986698,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,8,2.9,0,6194,0,127.335674571231,Intel Core i7,0,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,2.1,1,3553,1,141.211998082198,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.1,0,1631,0,141.211998082198,AMD Processor,1000,0,AMD,Windows
Asus,Gaming,16,2.59,0,5488,1,141.211998082198,Intel Core i7,0,128,Nvidia,Windows
HP,Notebook,8,1.16,1,6963,0,276.053530085501,Other Intel Processor,0,256,Intel,Windows
Dell,Notebook,4,2.24,0,3152,0,100.454669861136,Intel Core i5,500,0,AMD,Windows
Lenovo,Notebook,4,2.1,0,1758,0,100.454669861136,Intel Core i3,0,128,Intel,Windows
HP,Ultrabook,8,1.16,0,8070,0,165.6321180513,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,1,2250,1,224.173809078572,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Dell,Ultrabook,8,1.23,0,5652,0,165.6321180513,Intel Core i7,0,256,Intel,Windows
Lenovo,Gaming,16,4.6,0,11271,1,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
Razer,Ultrabook,8,1.25,1,4217,0,352.465147213167,Intel Core i7,0,256,Intel,Windows
Toshiba,Ultrabook,16,1.05,0,9123,0,165.6321180513,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,3.52,0,5379,0,127.335674571231,Intel Core i7,0,128,Nvidia,Windows
Vero,Notebook,4,1.35,0,803,0,165.6321180513,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,8,1.16,0,6926,0,165.6321180513,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,0,6201,0,157.350512148735,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.09,0,2146,0,100.454669861136,Intel Core i5,500,0,Intel,Others/No OS/Linux
Asus,Notebook,4,2.0,0,1783,0,100.454669861136,Intel Core i3,1000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,1,6840,1,157.350512148735,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,1,1963,1,224.173809078572,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,1.26,0,7767,0,125.367427986698,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,2.4,0,4053,1,141.211998082198,Intel Core i5,0,128,Nvidia,Others/No OS/Linux
HP,Gaming,8,3.35,0,4627,1,127.335674571231,Intel Core i5,0,128,Nvidia,Windows
HP,Notebook,8,2.04,0,2578,0,100.454669861136,Intel Core i7,2000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,1,8403,1,157.350512148735,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,4,1.5,0,1139,0,111.935203559552,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,1.84,0,3082,0,141.211998082198,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.23,0,2525,0,141.211998082198,Intel Core i5,1000,0,Nvidia,Windows
Lenovo,Notebook,16,2.5,0,4504,0,141.211998082198,Intel Core i7,0,0,AMD,Windows
HP,Workstation,8,3.0,0,16186,1,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,2.5,0,3213,0,100.454669861136,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,16,3.78,0,9832,0,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,8,1.88,0,8901,0,141.211998082198,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,16,2.8,1,10000,1,209.80068286498,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.4,0,4684,0,141.211998082198,Intel Core i7,0,128,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,1,6676,0,165.6321180513,Intel Core i5,0,256,Intel,Windows
HP,Workstation,8,2.59,0,9135,1,141.211998082198,Intel Core i7,0,256,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,1,7373,0,220.8428240684,Intel Core i7,0,256,Intel,Windows
HP,Workstation,8,2.0,0,7783,0,141.211998082198,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,8,1.26,0,9414,0,176.232573606583,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.18,0,4139,0,141.211998082198,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,1.88,0,6471,0,141.211998082198,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.27,1,9586,1,209.80068286498,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,1.9,0,1389,0,100.454669861136,Intel Core i3,1000,0,Intel,Others/No OS/Linux
HP,Notebook,4,1.86,0,1217,0,100.454669861136,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,8,2.32,0,2455,0,141.211998082198,Intel Core i5,1000,0,AMD,Others/No OS/Linux
Dell,Gaming,8,2.62,0,4914,0,141.211998082198,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.04,1,9224,1,282.423996164397,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.91,0,1963,0,141.211998082198,AMD Processor,0,256,AMD,Windows
MSI,Gaming,16,2.7,0,6118,0,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Ultrabook,12,1.4,0,9422,0,157.350512148735,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,8,2.5,0,3232,0,141.211998082198,Intel Core i5,0,0,AMD,Windows
HP,2 in 1 Convertible,8,1.48,1,8365,0,220.8428240684,Intel Core i7,0,512,Intel,Windows
Lenovo,Ultrabook,8,1.7,0,6144,0,157.350512148735,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,1.7,0,7250,0,157.350512148735,Intel Core i7,0,256,Nvidia,Windows
HP,Gaming,8,2.62,0,3685,1,141.211998082198,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.2,0,1881,0,100.454669861136,Intel Core i3,1000,0,Intel,Windows
HP,Notebook,4,2.1,0,1955,0,100.454669861136,Intel Core i5,500,0,Intel,Others/No OS/Linux
Dell,Gaming,8,2.62,0,6139,0,282.423996164397,Intel Core i7,0,128,Nvidia,Windows
Lenovo,Notebook,8,1.95,0,5697,1,141.211998082198,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,0,1918,0,141.211998082198,Intel Core i3,1000,0,Nvidia,Windows
HP,Notebook,2,1.44,0,1021,0,111.935203559552,Other Intel Processor,0,0,Intel,Windows
MSI,Gaming,8,2.2,0,3439,1,141.211998082198,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,8,1.96,0,2783,0,141.211998082198,Intel Core i7,0,256,Intel,Windows
HP,Notebook,16,2.1,0,4750,0,141.211998082198,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.2,0,1512,0,100.454669861136,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,4,2.1,0,1631,0,100.454669861136,Intel Core i5,500,0,Intel,Others/No OS/Linux
Lenovo,Notebook,8,2.2,0,2906,0,141.211998082198,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
Asus,Notebook,4,2.0,0,3152,0,157.350512148735,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,4,2.32,0,3381,0,141.211998082198,Intel Core i7,0,0,Intel,Windows
Lenovo,Gaming,16,3.31,0,5348,1,141.211998082198,Intel Core i7,0,512,Nvidia,Windows
MSI,Gaming,16,1.91,0,8826,0,141.211998082198,Intel Core i7,0,128,Nvidia,Windows
HP,Notebook,4,2.07,0,2664,0,100.454669861136,Intel Core i3,500,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.36,1,6709,1,209.80068286498,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,6,1.54,0,3406,0,141.211998082198,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.98,0,3668,0,141.211998082198,Intel Core i7,0,256,Nvidia,Others/No OS/Linux
Acer,Notebook,4,2.1,0,1365,0,100.454669861136,Other Intel Processor,500,0,Intel,Windows
HP,Notebook,6,2.18,0,3275,1,141.211998082198,Intel Core i7,1000,0,Nvidia,Windows
Asus,Gaming,8,2.591,0,3726,1,141.211998082198,Intel Core i7,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,2.09,1,4832,0,141.211998082198,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.23,0,2832,0,141.211998082198,Intel Core i5,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.23,1,4504,0,276.053530085501,Intel Core i5,0,256,Intel,Others/No OS/Linux
Acer,Gaming,16,4.2,0,10652,1,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Gaming,8,2.4,0,3357,1,141.211998082198,Intel Core i5,1000,0,Nvidia,Windows
HP,Notebook,4,1.86,0,1988,0,100.454669861136,Intel Core i5,500,0,Intel,Windows
Apple,Ultrabook,8,0.92,0,4767,1,226.415547169358,Other Intel Processor,0,0,Intel,Mac
Dell,2 in 1 Convertible,8,1.6,1,4914,1,165.6321180513,Intel Core i5,0,256,Intel,Windows
HP,Notebook,12,2.21,0,5439,1,141.211998082198,Intel Core i7,0,128,Nvidia,Windows
Lenovo,Notebook,4,1.9,0,1508,0,100.454669861136,Intel Core i3,1000,0,AMD,Others/No OS/Linux
Asus,Gaming,16,4.3,0,8812,1,127.335674571231,Intel Core i7,0,512,Nvidia,Windows
Acer,Notebook,4,2.1,0,1115,0,100.454669861136,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
MSI,Gaming,16,2.43,0,8397,0,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,4,2.3,0,2045,0,100.454669861136,Intel Core i3,0,128,AMD,Windows
Lenovo,Notebook,8,2.2,0,2578,0,100.454669861136,Intel Core i7,500,0,Nvidia,Others/No OS/Linux
Dell,2 in 1 Convertible,16,2.0,1,5267,0,141.211998082198,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,16,1.2,1,10984,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,2.2,0,4791,0,141.211998082198,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.36,0,3644,0,141.211998082198,Intel Core i5,0,256,AMD,Windows
HP,Notebook,8,1.91,0,2373,0,100.454669861136,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,0,1225,0,100.454669861136,AMD Processor,500,0,AMD,Windows
Acer,Notebook,8,3.3,0,2578,0,106.113062142692,Intel Core i3,1000,0,Nvidia,Windows
Asus,Gaming,16,2.2,0,10037,0,141.211998082198,Intel Core i7,0,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,0,5242,1,226.415547169358,Other Intel Processor,0,0,Intel,Mac
Asus,Notebook,16,2.2,0,7168,0,141.211998082198,Intel Core i7,0,128,Nvidia,Windows
MSI,Gaming,16,2.43,0,7988,1,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.191,1,4094,1,141.211998082198,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.9,0,7988,0,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
Acer,Netbook,2,1.3,0,713,0,135.094211192562,Other Intel Processor,0,32,Intel,Others/No OS/Linux
Acer,Notebook,4,3.3,0,2451,0,106.113062142692,Intel Core i3,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.8,0,2209,0,106.113062142692,Intel Core i5,1000,0,Intel,Others/No OS/Linux
Lenovo,Gaming,8,2.6,0,5213,1,141.211998082198,Intel Core i7,0,128,Nvidia,Windows
Acer,2 in 1 Convertible,8,1.2,1,4709,1,157.350512148735,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,2.3,0,6267,1,141.211998082198,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,8,2.2,0,6050,0,141.211998082198,Intel Core i7,0,128,Nvidia,Windows
HP,Notebook,6,2.1,0,2168,0,141.211998082198,AMD Processor,1000,0,AMD,Windows
Dell,Ultrabook,8,1.26,1,7022,0,176.232573606583,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,1,2086,0,146.860478005486,Intel Core i3,500,0,Intel,Windows
Asus,Notebook,4,2.65,0,1266,0,100.454669861136,Other Intel Processor,1000,0,Intel,Windows
Dell,Ultrabook,8,1.29,1,6053,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.18,0,2139,0,100.454669861136,Intel Core i5,1000,0,Intel,Others/No OS/Linux
Lenovo,Gaming,16,2.6,1,4217,1,141.211998082198,Intel Core i7,0,128,Nvidia,Windows
MSI,Gaming,8,2.2,0,4709,0,141.211998082198,Intel Core i7,0,128,Nvidia,Windows
Lenovo,Netbook,16,1.3,1,6762,1,176.232573606583,Intel Core i7,0,512,Intel,Windows
Razer,Gaming,16,1.95,0,14341,0,157.350512148735,Intel Core i7,0,1000,Nvidia,Windows
Dell,Notebook,8,2.3,1,1922,0,100.454669861136,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,16,2.7,0,6549,0,127.335674571231,Intel Core i7,0,256,Nvidia,Windows
Apple,Ultrabook,4,1.08,0,3930,0,135.094211192562,Intel Core i5,0,0,Intel,Mac
HP,Notebook,4,2.1,0,1959,0,141.211998082198,Intel Core i3,1000,0,Intel,Windows
HP,Ultrabook,8,1.54,0,9009,0,209.80068286498,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.24,0,3021,0,100.454669861136,Intel Core i5,500,0,Intel,Windows
MSI,Gaming,8,2.3,0,4791,0,141.211998082198,Intel Core i7,0,128,Nvidia,Windows
Lenovo,Notebook,16,1.4,0,6144,1,165.6321180513,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,6,2.2,0,2449,0,141.211998082198,AMD Processor,0,256,AMD,Windows
Asus,Ultrabook,8,1.45,0,5246,0,165.6321180513,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.4,0,1483,0,100.454669861136,Intel Core i3,500,0,Intel,Others/No OS/Linux
Dell,2 in 1 Convertible,16,2.77,1,7373,0,127.335674571231,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,4,1.54,0,4508,0,157.350512148735,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.5,0,6558,1,141.211998082198,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,4,1.6,0,3586,0,111.935203559552,Intel Core i5,500,0,Intel,Windows
Asus,Gaming,16,2.34,0,9529,1,141.211998082198,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,0,2348,1,141.211998082198,Intel Core i5,0,256,Intel,Others/No OS/Linux
Dell,2 in 1 Convertible,8,1.24,1,7431,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.2,0,1328,0,100.454669861136,Other Intel Processor,500,0,Intel,Others/No OS/Linux
HP,Notebook,4,1.86,0,1635,0,100.454669861136,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,6,2.4,0,2332,0,141.211998082198,Intel Core i3,0,128,Nvidia,Windows
Lenovo,Notebook,8,1.9,0,4394,1,157.350512148735,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.2,0,1820,0,100.454669861136,Other Intel Processor,500,0,Intel,Windows
Asus,Notebook,4,2.0,0,1389,0,100.454669861136,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,4.0,0,7787,1,127.335674571231,Intel Core i7,0,128,Nvidia,Windows
Dell,Notebook,4,2.29,0,2008,0,100.454669861136,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,8,2.32,0,3668,0,141.211998082198,Intel Core i7,0,0,AMD,Windows
MSI,Gaming,8,2.4,0,5037,0,141.211998082198,Intel Core i7,0,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,1,3414,0,157.350512148735,Intel Core i5,0,128,Intel,Windows
Asus,Ultrabook,8,1.2,0,2988,1,165.6321180513,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,2.3,0,1881,0,100.454669861136,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,2.4,0,1184,0,100.454669861136,Other Intel Processor,500,0,Intel,Others/No OS/Linux
Dell,Notebook,2,2.2,0,1553,0,100.454669861136,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,2.6,0,3685,1,141.211998082198,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,2.04,0,2254,0,141.211998082198,AMD Processor,0,0,AMD,Windows
Dell,Notebook,8,2.3,0,3303,0,100.454669861136,Intel Core i7,1000,0,AMD,Others/No OS/Linux
HP,Netbook,2,1.17,0,857,0,135.094211192562,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,4,2.2,0,2952,0,100.454669861136,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,1,2615,1,157.350512148735,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.3,1,6144,1,276.053530085501,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,1.5,0,939,0,111.935203559552,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,6,2.19,0,3131,0,100.454669861136,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,4,2.2,0,1512,0,100.454669861136,Other Intel Processor,500,0,Intel,Windows
Asus,Ultrabook,8,1.2,0,2988,1,165.6321180513,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,2.3,0,1881,0,100.454669861136,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,2.4,0,1184,0,100.454669861136,Other Intel Processor,500,0,Intel,Others/No OS/Linux
Dell,Notebook,2,2.2,0,1553,0,100.454669861136,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,2.6,0,3685,1,141.211998082198,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,2.04,0,2254,0,141.211998082198,AMD Processor,0,0,AMD,Windows
Dell,Notebook,8,2.3,0,3303,0,100.454669861136,Intel Core i7,1000,0,AMD,Others/No OS/Linux
HP,Netbook,2,1.17,0,857,0,135.094211192562,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,4,2.2,0,2952,0,100.454669861136,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,1,2615,1,157.350512148735,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.3,1,6144,1,276.053530085501,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,1.5,0,939,0,111.935203559552,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,6,2.19,0,3131,0,100.454669861136,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,4,2.2,0,1512,0,100.454669861136,Other Intel Processor,500,0,Intel,Windows
Asus,Ultrabook,8,1.2,0,2988,1,165.6321180513,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,2.3,0,1881,0,100.454669861136,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,2.4,0,1184,0,100.454669861136,Other Intel Processor,500,0,Intel,Others/No OS/Linux
Dell,Notebook,2,2.2,0,1553,0,100.454669861136,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,2.6,0,3685,1,141.211998082198,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,2.04,0,2254,0,141.211998082198,AMD Processor,0,0,AMD,Windows
Dell,Notebook,8,2.3,0,3303,0,100.454669861136,Intel Core i7,1000,0,AMD,Others/No OS/Linux
HP,Netbook,2,1.17,0,857,0,135.094211192562,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,4,2.2,0,2952,0,100.454669861136,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,1,2615,1,157.350512148735,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.3,1,6144,1,276.053530085501,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,1.5,0,939,0,111.935203559552,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,6,2.19,0,3131,0,100.454669861136,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,4,2.2,0,1512,0,100.454669861136,Other Intel Processor,500,0,Intel,Windows
